No,book_links,book_ids,book_titles,book_authors,book_sub_categories,book_ratings,book_rated_times,book_public_dates,book_downloads,book_pages,book_desciptions,book_images
1364,/mystery/Where-s-My-Hat,1252736454,Where's My Hat,Dan McNamara,Mystery,Rating: 4.38,16 times,Jun 2010,25065,199,"Avery Perelle, a young boy declared a bastard by his father weaves though 50 years of history emerging as the most powerful, elusive mobster in the world.  His involvement in historic events stretch from WWII to Elvis to RFK to Bin Laden.  

The otherwise obscure murder of a call girl in 2010...",/mystery/The-Gift-of-Power
1365,/poetry/My-soul-my-life-my-passion-in-these-words-of-a-young-poet,1550953297,My soul my life my passion in these words of a young poet,Jean Marie Romana,Mystery,Rating: 4.11,18 times,Sep 2009,8233,18,"A mysterious lady is missing her necklace. But Private Detective Maxine Peters has bigger problems to deal with. Her hat has been stolen!!! Oh crap! Also, it's the future.",/mystery/Where-s-My-Hat
1366,/poetry/60-Haiku,1550186905,60 Haiku,Tiquana williams,Poetry,Rating: 0,0 times,Feb 2019,153,129,This is an urban poetry book made for all audiences its just like music in the sense of direction or reflection of how you may feel that day or if you just want to read. it was based all on my literal life experiences or someone close to me so feel free to indulge in to the deliciousness of these...,/poetry/My-soul-my-life-my-passion-in-these-words-of-a-young-poet
1367,/poetry/Broken-Sane-and-Certified,1544229648,"Broken, Sane and Certified.",Candice James,Poetry,Rating: 0,0 times,Feb 2019,39,21,"60 Haiku in the tradition form 5/7/5 by Candice James Poet Laureate Emerita, New Westminster, BC CANADA",/poetry/60-Haiku
1368,/poetry/Compassion-To-Suffer,1541806867,Compassion - To Suffer,Eazykiel Obas,Poetry,Rating: 4,1 times,Dec 2018,165,21,"Broken, Sane and Certified (BSc) is a collection of poems born from the wedlock of a broken heart and a feeble mind unprepared for the worst.",/poetry/Broken-Sane-and-Certified
1369,/poetry/Attempted-Poetry,1541612899,Attempted Poetry,Mackenzie Devereaux,Poetry,Rating: 0,0 times,Nov 2018,183,51,"A Canadian poet explores layers of emotion, the spark of spirit and the human condition: Beauty, Love,Fear, Pain, Grief, Sorrow and Joy.",/poetry/Compassion-To-Suffer
1370,/poetry/Dirty-Blues-Laundry,1540748447,Dirty Blues Laundry,Andrè Michael Pietroschek,Poetry,Rating: 5,1 times,Nov 2018,66,48,"The rock-bottom publishing I tried, when freshly restored from the urban homeless, and back into the underpaid workforce of regular mainstream society. Authentic, streetwise & urban poetry, mixed with the phantasms of the dreams & passions fantasy roleplaying once taught me. Mature topics, but...",/poetry/Attempted-Poetry
1371,/poetry/Of-Life-and-Spirit,1534782352,Of Life and Spirit,E.Right,Poetry,Rating: 0,0 times,Oct 2018,60,21,A few free verse versatile poems from a collection of poetry based on post modern society today which is based on how many adhere to the harshness of reality with such great vivacity. This collection contains one poem placed in the most fascinating Cinquain structure which adds more life and charm...,/poetry/Dirty-Blues-Laundry
1372,/poetry/A-Spirit-Floats-Free,1533976626,A Spirit Floats Free,Kelvin Bueckert,Poetry,Rating: 4,2 times,Aug 2018,96,48,"Radar sounds/rest through the nature of bat like twitters/vibrating words/as the master signals/wave weary craft/toward harbor/over ocean shivers...***This book is a collection of previously published poetry and essays exploring themes of nature, spirituality and the struggle of living in a...",/poetry/Of-Life-and-Spirit
1373,/poetry/Thoughts-From-A-Far-Flung-Place,1533565291,Thoughts From A Far-Flung Place,K J Tesar,Poetry,Rating: 5,1 times,Aug 2018,113,24,"This second book of poetry by K. J. Tesar is an ecclectic selection of his poetry, spanning many different styles, and exposing the different emotions, and mental states, of people confronted with the curse of life. Through the intricacies of his poetry he manages to express the sense of man's...",/poetry/A-Spirit-Floats-Free
1374,/poetry/Come-On-Mama-Kill-Me,1531086611,"Come On Mama, Kill Me!",K J Tesar,Poetry,Rating: 5,1 times,Aug 2018,117,20,"This collection of poems by K. J. Tesar reflects his different styles of poetry, going from recounting a story, as he does with ""A Journey Home"", and ""The Child Mother"", to reflections on life as seen with ""A Life Fades"" and ""The Edge of Life"". In between we have haunting glimpses of the horror of...",/poetry/Thoughts-From-A-Far-Flung-Place
1375,/poetry/Oaks-of-Definition,1525652720,Oaks of Definition,Serkan Engin,Poetry,Rating: 0,0 times,Jul 2018,109,58,Selection of imagist socialist poems of Laz-Turk poet Serkan Engin in English.,/poetry/Come-On-Mama-Kill-Me
1376,/poetry/ProjectXX,1515611467,ProjectXX,Jacob A. Osae,Poetry,Rating: 3,2 times,May 2018,214,40,"We are all unique in different own ways, but how do we discover how this uniqueness defines us? Like trying to define this impeccable and enigmatic world we are able to discover more of ourselves. This book is a series of poetry I have written from high school till the current age. The poetry...",/poetry/Oaks-of-Definition
1377,/poetry/Stones-Seas-and-Memories,1511175857,"Stones, Seas, and Memories",Eazykiel Obas,Poetry,Rating: 3.5,2 times,Jan 2018,181,37,ProjectXX is a series of short poetic stories.,/poetry/ProjectXX
1378,/poetry/Acheron,1509371670,Acheron,Yoni Schwartzman,Poetry,Rating: 5,2 times,Nov 2017,439,50,"First published in November 2017, Yoni Schwartzman’s “Stones, Seas, and Memories” is the second installment in a series of collective writings since his first book, “The Pursuit Of Happiness”, in 2015. Enticing visuals and provocative writings such as “A BetterTomorrow” and “Love...",/poetry/Stones-Seas-and-Memories
1379,/poetry/Full-Circle,1502199732,Full Circle,John Xavier,Poetry,Rating: 5,1 times,Nov 2017,229,114,"A poetry collection imbued with themes from ancient mythology, moral polemics, and apocalyptic eschatology.",/poetry/Acheron
1380,/poetry/Fifty-Tao-Zen-Haiku-Sedoka-Katauta-Tanka-Poems,1501155157,Fifty Tao Zen Haiku Sedoka Katauta Tanka Poems,John Xavier,Poetry,Rating: 0,0 times,Aug 2017,208,45,A selection of haiku representing all four seasons that uses both traditional and experimental styles.,/poetry/Full-Circle
1381,/poetry/Words-Whisper-to-Me,1496200781,Words Whisper to Me,Ben Caesar,Poetry,Rating: 0,0 times,Jul 2017,139,129,A collection of 50 poems from various cultures that are gentrified into japanese palate. Stars off with zen buddhist \'poetry\' then goes into weird places...,/poetry/Fifty-Tao-Zen-Haiku-Sedoka-Katauta-Tanka-Poems
1382,/poetry/My-Garden-and-The-Spring,1494132096,My Garden and The Spring,JAnn Bowers,Poetry,Rating: 0,0 times,May 2017,762,120,"Poetry is emotions. When I write, I become one with the screen and my emotions that I am wanting to paint. It’s my time to release a small chunk of my soul to the world that I will never receive back. With each passing poem, a tender sweet part of me is given to the words and is built within...",/poetry/Words-Whisper-to-Me
1383,/poetry/Gold-over-water,1489756865,Gold over water,Mohammad Jainul Abedin,Poetry,Rating: 0,0 times,May 2017,104,72,I tried to write from the childhood. This ebook contains 71 poems written from 2004 to 2016. Most of them are love poems. They were published online in the Poetrysoup.com and poetry.com and were greatly appreciated  by the readers. I hope that this ebook format  will be accepted cordially by the...,/poetry/My-Garden-and-The-Spring
1384,/poetry/Aegis-Noise,1488324199,Aegis Noise,Malin Hallgren Siira,Poetry,Rating: 5,1 times,Mar 2017,193,51,My new book has contents of both the spiritual and ordinary things in life which we experience.,/poetry/Gold-over-water
1385,/poetry/Mirrored-Minds-A-Thousand-Years-of-Korean-Verse,1486034592,Mirrored Minds: A Thousand Years of Korean Verse​,John Xavier,Poetry,Rating: 0,0 times,Feb 2017,169,240,A collection of poems covering a wide range of subjects and styles.,/poetry/Aegis-Noise
1386,/poetry/Shijo-Rhythms,1486034555,Shijo Rhythms​,9788993360486,Poetry,Rating: 0,0 times,Feb 2017,66,184,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/Mirrored-Minds-A-Thousand-Years-of-Korean-Verse
1387,/poetry/Songs-of-the-Kisaeng-Courtesan-Poetry-of-the-Last-Korean-Dynasty,1486033711,Songs of the Kisaeng: Courtesan Poetry of the Last Korean Dynasty,Ttr. ​Kevin O'Rourke​ ,Poetry,Rating: 0,0 times,Feb 2017,20,61,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/Shijo-Rhythms
1388,/poetry/Vision-of-a-Phoenix-The-Poems-of-Ho-Nanso-r-Ho-n,1486033708,Vision of a Phoenix: The Poems of Hŏ Nansŏr Hŏn,Hwang Jini et al.,Poetry,Rating: 0,0 times,Feb 2017,33,78,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/Songs-of-the-Kisaeng-Courtesan-Poetry-of-the-Last-Korean-Dynasty
1389,/poetry/Songgang-kasa-a-shijo-poet-at-the-court-of-King-Sonjo,1486032613,Songgang kasa: a shijo poet at the court of King Sonjo​,HŎ NANSŎR HŎN,Poetry,Rating: 0,0 times,Feb 2017,26,189,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/Vision-of-a-Phoenix-The-Poems-of-Ho-Nanso-r-Ho-n
1390,/poetry/The-Classical-Poetry-of-Korea,1486031963,The Classical Poetry of Korea,Chong Ch΄ol,Poetry,Rating: 0,0 times,Feb 2017,13,111,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/Songgang-kasa-a-shijo-poet-at-the-court-of-King-Sonjo
1391,/poetry/The-Brush-and-the-Sword-Kasa,1486031938,The Brush and the Sword: Kasa,Tr. ​Kevin O'Rourke​,Poetry,Rating: 0,0 times,Feb 2017,54,121,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/The-Classical-Poetry-of-Korea
1392,/poetry/The-Fisherman-s-Calendar,1486031517,The Fisherman's Calendar,CHŎNG KŬG-IN et al.,Poetry,Rating: 0,0 times,Feb 2017,26,27,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/The-Brush-and-the-Sword-Kasa
1393,/poetry/The-Orchid-Door-Ancient-Korean-Poems,1486028698,The Orchid Door: Ancient Korean Poems,Yun Sondo,Poetry,Rating: 0,0 times,Feb 2017,20,27,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/The-Fisherman-s-Calendar
1394,/poetry/Der-Mond-gespiegelt-in-tausend-Flussen-Das-Leben-des-Buddha-Gautama-in-verse-gesetzt-im-Jahre-1447-von,1486026684,Der Mond gespiegelt in tausend Flüssen: Das Leben des Buddha Gautama in verse gesetzt im Jahre 1447 von,Tr. Joan S.Grigsby,Poetry,Rating: 0,0 times,Feb 2017,46,112,The Digital Library of Korean Classics is a project undertaken by Literature Translation Institute of Korea (LTI Korea) to digitalize selected translated titles of Korean classics published in the late nineteenth to the early twenty-first century. LTI Korea is an affiliate of the Ministry of...,/poetry/The-Orchid-Door-Ancient-Korean-Poems
